year,unitid,inst_name,state_abbr,inst_control,institution_level,inst_status,degree_granting,open_public,title_iv_indicator,postsec_public_active,postsec_public_active_title_iv,inst_category,inst_size,sector,primarily_postsecondary,hbcu,tribal_college,offering_highest_degree,offering_highest_level,offering_undergrad,offering_grad,inst_affiliation,dist_progs_all,religious_affiliation,calendar_system,student_faculty_ratio,geo_longitude,geo_latitude,opeid,geocode_accuracy,inst_alias,state_fips_geo,address,county_fips_geo,puma,fips,tract,zip,block_group,phone_number,geoid_block,city,census_region,county_name,census_division,county_fips,csa,region,cbsa,urban_centric_locale,cbsa_name,cbsa_type,cbsa_city,place_fips,necta,geoid_place,longitude,place_name,latitude,class_code,congress_district_id,upper_chamber,state_leg_district_upper,upper_chamber_name,lower_chamber,state_leg_district_lower,lower_chamber_name,lower_chamber_type,disability_percentage
"2019","442435","Interactive College of Technology-Gainesville","GA","Private for-profit","At least two but less than four years","Active","Yes","Yes","Participates in Title IV federal financial aid programs","Active postsecondary institution","Title IV postsecondary institution","Degree-granting, associate's and certificates","Under 1,000","Private for-profit, two-year","Yes","No","No","Associate's degree","Associate's degree","Yes","No","Private for-profit","No","Not applicable","Other academic year","12","-83.85552","34.276596","02284309","Not applicable"," ","Georgia","2323-C Browns Bridge Rd","13139","00600","Georgia","1102","30504","1","6784500550","131390011021","Gainesville","South","Hall County","South Atlantic","13139","122","Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","23580","City, small","Gainesville, GA","Metropolitan statistical area","Yes","31908","Not applicable","1331908","-83.855522","Gainesville city","34.276596","Governmentally active (incorporated)","1309","13049","049","State Senate District 49","13026","026","State House District 26","State house district",""
"2019","138664","Interactive College of Technology-Morrow","GA","Private for-profit","At least two but less than four years","Active","Yes","Yes","Participates in Title IV federal financial aid programs","Active postsecondary institution","Title IV postsecondary institution","Degree-granting, associate's and certificates","Under 1,000","Private for-profit, two-year","Yes","No","No","Associate's degree","Associate's degree","Yes","No","Private for-profit","No","Not applicable","Other academic year","12","-84.3361","33.57233","02284308","Not applicable"," ","Georgia","1580 Southlake Parkway  Suite C","13063","01401","Georgia","40412","30260","2","7709601298","130630404122","Morrow","South","Clayton County","South Atlantic","13063","122","Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","12060","Suburb, large","Atlanta-Sandy Springs-Marietta, GA","Metropolitan statistical area","No","53004","Not applicable","1353004","-84.336098","Morrow city","33.57233","Governmentally active (incorporated)","1313","13044","044","State Senate District 44","13076","076","State House District 76","State house district",""
"2019","140146","Interdenominational Theological Center","GA","Private not-for-profit","Four or more years","Active","Yes","Yes","Participates in Title IV federal financial aid programs","Active postsecondary institution","Title IV postsecondary institution","Degree-granting, graduate with no undergraduate degrees","Under 1,000","Private not-for-profit, four-year or above","Yes","Yes","No","Doctor's degree, other","Doctor's degree","No","Yes","Private not-for-profit (religious affiliation)","No","Interdenominational","Semester","","-84.40921","33.75234","00156800","Not applicable"," ","Georgia","700 Martin Luther King Jr Dr SW","13121","01104","Georgia","3800","30314-4143","1","4045277729","131210038001","Atlanta","South","Fulton County","South Atlantic","13121","122","Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","12060","City, large","Atlanta-Sandy Springs-Marietta, GA","Metropolitan statistical area","Yes","4000","Not applicable","1304000","-84.40921","Atlanta city","33.752338","Governmentally active (incorporated)","1305","13039","039","State Senate District 39","13056","056","State House District 56","State house district",""
"2019","365091","International School of Skin Nailcare & Massage Therapy","GA","Private for-profit","Less than two years (below associate's)","Active","No","Yes","Participates in Title IV federal financial aid programs","Active postsecondary institution","Title IV postsecondary institution","Nondegree-granting, sub-baccalaureate","Under 1,000","Private for-profit, less-than-two-year","Yes","No","No","Non–degree granting","At least one, but less than two academic years","Yes","No","Private for-profit","No","Not applicable","Continuous","20","-84.379684","33.90803","02520000","Not applicable","ISSNMT","Georgia","5600 Roswell Rd NE Ste 10","13121","01102","Georgia","10212","30342","3","4048431005103","131210102123","Atlanta","South","Fulton County","South Atlantic","13121","122","Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","12060","City, midsize","Atlanta-Sandy Springs-Marietta, GA","Metropolitan statistical area","Yes","68516","Not applicable","1368516","-84.379684","Sandy Springs city","33.908031","Governmentally active (incorporated)","1306","13038","038","State Senate District 38","13052","052","State House District 52","State house district",""
"2019","486840","Kennesaw State University","GA","Public","Four or more years","Active","Yes","Yes","Participates in Title IV federal financial aid programs","Active postsecondary institution","Title IV postsecondary institution","Degree-granting, primarily baccalaureate or above","20,000 and above","Public, four-year or above","Yes","No","No","Doctor's degree, research/scholarship","Doctor's degree","Yes","Yes","Public","No","Not applicable","Semester","21","-84.58305","34.038807","00157700","Not applicable","KSU","Georgia","1000 Chastain Rd","13067","01305","Georgia","30229","30144","2","4705786000","130670302292","Kennesaw","South","Cobb County","South Atlantic","13067","122","Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","12060","Suburb, large","Atlanta-Sandy Springs-Marietta, GA","Metropolitan statistical area","","","Not applicable","","-84.583054","","34.038807","","1311","13037","037","State Senate District 37","13032","032","State House District 32","State house district",""
"2019","457475","Keune Academy by 124","GA","Private for-profit","Less than two years (below associate's)","Active","No","Yes","Participates in Title IV federal financial aid programs","Active postsecondary institution","Title IV postsecondary institution","Nondegree-granting, sub-baccalaureate","Under 1,000","Private for-profit, less-than-two-year","Yes","No","No","Non–degree granting","At least one, but less than two academic years","Yes","No","Private for-profit","No","Not applicable","Continuous","12","-84.02253","33.96488","04150900","Not applicable"," ","Georgia","755 Lawrenceville-Suwannee Rd Bldg 1300","13135","01501","Georgia","50540","30043","2","6789900762227","131350505402","Lawrenceville","South","Gwinnett County","South Atlantic","13135","122","Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","12060","Suburb, large","Atlanta-Sandy Springs-Marietta, GA","Metropolitan statistical area","","","Not applicable","","-84.02253","","33.964882","","1307","13045","045","State Senate District 45","13101","101","State House District 101","State house district",""
"2019","140234","LaGrange College","GA","Private not-for-profit","Four or more years","Active","Yes","Yes","Participates in Title IV federal financial aid programs","Active postsecondary institution","Title IV postsecondary institution","Degree-granting, primarily baccalaureate or above","Under 1,000","Private not-for-profit, four-year or above","Yes","No","No","Master's degree","Master's degree","Yes","Yes","Private not-for-profit (religious affiliation)","No","United Methodist","Four-one-four plan","11","-85.04311","33.038563","00157800","Not applicable"," ","Georgia","601 Broad Street","13285","02900","Georgia","960300","30240-2999","1","7068808000","132859603001","Lagrange","South","Troup County","South Atlantic","13285","122","Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","29300","Town, distant","LaGrange, GA","Micropolitan statistical area","Yes","44340","Not applicable","1344340","-85.043114","LaGrange city","33.038563","Governmentally active (incorporated)","1303","13029","029","State Senate District 29","13069","069","State House District 69","State house district","6"
"2019","140243","Lanier Technical College","GA","Public","At least two but less than four years","Active","Yes","Yes","Participates in Title IV federal financial aid programs","Active postsecondary institution","Title IV postsecondary institution","Degree-granting, associate's and certificates","1,000–4,999","Public, two-year","Yes","No","No","Associate's degree","At least two, but less than four academic years","Yes","No","Public","No","Not applicable","Semester","15","-83.77811","34.330322","00525400","Not applicable"," ","Georgia","2535 Lanier Tech Drive","13139","00600","Georgia","600","30507","1","7705337000","131390006001","Gainesville","South","Hall County","South Atlantic","13139","122","Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","23580","Rural, fringe","Gainesville, GA","Metropolitan statistical area","Yes","31908","Not applicable","1331908","-83.778107","Gainesville city","34.330322","Governmentally active (incorporated)","1309","13049","049","State Senate District 49","13026","026","State House District 26","State house district","8"
"2019","140252","Life University","GA","Private not-for-profit","Four or more years","Active","Yes","Yes","Participates in Title IV federal financial aid programs","Active postsecondary institution","Title IV postsecondary institution","Degree-granting, primarily baccalaureate or above","1,000–4,999","Private not-for-profit, four-year or above","Yes","No","No","Doctor's degree, professional practice","Doctor's degree","Yes","Yes","Private not-for-profit (no religious affiliation)","No","Not applicable","Quarter","13","-84.51473","33.93278","02074800","Not applicable"," ","Georgia","1269 Barclay Circle","13067","01301","Georgia","30800","30060","2","8005433202","130670308002","Marietta","South","Cobb County","South Atlantic","13067","122","Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","12060","City, small","Atlanta-Sandy Springs-Marietta, GA","Metropolitan statistical area","Yes","49756","Not applicable","1349756","-84.514732","Marietta city","33.932781","Governmentally active (incorporated)","1311","13006","006","State Senate District 6","13040","040","State House District 40","State house district",""
"2019","434159","Lincoln College of Technology-Marietta","GA","Private for-profit","At least two but less than four years","Active","Yes","Yes","Participates in Title IV federal financial aid programs","Active postsecondary institution","Title IV postsecondary institution","Degree-granting, associate's and certificates","Under 1,000","Private for-profit, two-year","Yes","No","No","Associate's degree","Associate's degree","Yes","No","Private for-profit","No","Not applicable","Differs by program","28","-84.48394","33.904617","01246109","Not applicable"," ","Georgia","2359 Windy Hill Road","13067","01303","Georgia","30344","30067","2","7702260056","130670303442","Marietta","South","Cobb County","South Atlantic","13067","122","Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","12060","Suburb, large","Atlanta-Sandy Springs-Marietta, GA","Metropolitan statistical area","","","Not applicable","","-84.48394","","33.904617","","1311","13006","006","State Senate District 6","13040","040","State House District 40","State house district",""
"2019","135364","Luther Rice College & Seminary","GA","Private not-for-profit","Four or more years","Active","Yes","Yes","Participates in Title IV federal financial aid programs","Active postsecondary institution","Title IV postsecondary institution","Degree-granting, primarily baccalaureate or above","Under 1,000","Private not-for-profit, four-year or above","Yes","No","No","Doctor's degree, research/scholarship","Doctor's degree","Yes","Yes","Private not-for-profit (religious affiliation)","No","Baptist","Semester","17","-84.12318","33.698128","03100900","Not applicable"," ","Georgia","3038 Evans Mill Road","13089","01205","Georgia","23418","30038-9869","1","7704841204","130890234181","Lithonia","South","DeKalb County","South Atlantic","13089","122","Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","12060","Suburb, large","Atlanta-Sandy Springs-Marietta, GA","Metropolitan statistical area","","","Not applicable","","-84.123177","","33.698128","","1304","13043","043","State Senate District 43","13093","093","State House District 93","State house district",""
"2019","490221","MAK Beauty Institute","GA","Private for-profit","Less than two years (below associate's)","Active","No","Yes","Participates in Title IV federal financial aid programs","Active postsecondary institution","Title IV postsecondary institution","Nondegree-granting, sub-baccalaureate","Under 1,000","Private for-profit, less-than-two-year","Yes","No","No","Non–degree granting","At least one, but less than two academic years","Yes","No","Private for-profit","No","Not applicable","Continuous","5","-84.14391","34.18637","04256600","Not applicable"," ","Georgia","570 Lakeland Plaza","13117","00800","Georgia","130406","30040-2783","3","7702929669","131171304063","Cumming","South","Forsyth County","South Atlantic","13117","122","Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","12060","Suburb, large","Atlanta-Sandy Springs-Marietta, GA","Metropolitan statistical area","","","Not applicable","","-84.143913","","34.186371","","1307","13027","027","State Senate District 27","13023","023","State House District 23","State house district",""
"2019","140447","Mercer University","GA","Private not-for-profit","Four or more years","Active","Yes","Yes","Participates in Title IV federal financial aid programs","Active postsecondary institution","Title IV postsecondary institution","Degree-granting, primarily baccalaureate or above","5,000–9,999","Private not-for-profit, four-year or above","Yes","No","No","Doctor's degree, research/scholarship and professional practice","Doctor's degree","Yes","Yes","Private not-for-profit (no religious affiliation)","No","Not applicable","Semester","13","-83.64829","32.831787","00158000","Not applicable"," ","Georgia","1501 Mercer University Drive","13021","02700","Georgia","10500","31207","1","4783012700","130210105001","Macon","South","Bibb County","South Atlantic","13021","356","Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","31420","City, midsize","Macon, GA","Metropolitan statistical area","Yes","49000","Not applicable","1349000","-83.648293","Macon city","32.831787","Governmentally active (incorporated)","1302","13026","026","State Senate District 26","13139","139","State House District 139","State house district","7"
"2019","140827","Miami Ad School-Atlanta","GA","Private for-profit","At least two but less than four years","Active","No","Yes","Participates in Title IV federal financial aid programs","Active postsecondary institution","Title IV postsecondary institution","Nondegree-granting, sub-baccalaureate","Under 1,000","Private for-profit, two-year","Yes","No","No","Non–degree granting","At least two, but less than four academic years","Yes","No","Private for-profit","No","Not applicable","Quarter","7","-84.39618","33.812115","03125604","Not applicable"," ","Georgia","125 Bennett St NW","13121","01103","Georgia","9101","30309","3","30553831931014","131210091013","Atlanta","South","Fulton County","South Atlantic","13121","122","Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","12060","City, large","Atlanta-Sandy Springs-Marietta, GA","Metropolitan statistical area","Yes","4000","Not applicable","1304000","-84.396179","Atlanta city","33.812115","Governmentally active (incorporated)","1305","13039","039","State Senate District 39","13055","055","State House District 55","State house district",""
